Date,LHA_return,N225_return
2012-01-25,0.002417079962303759,0.01113376579328472
2012-01-26,0.03650567325117066,-0.003859520263283299
2012-01-27,0.010650719931822815,-0.0009326940727234891
2012-01-30,-0.02897378745638731,-0.005463230753360729
2012-01-31,0.0018946447533410686,0.001075266958495106
2012-02-01,0.04125745963298855,0.0008267260375152077
2012-02-02,0.0031737765108442255,0.007579812478813378
2012-02-03,0.02415130026603006,-0.005069891567998408
2012-02-06,-0.012002636368083262,0.010953298595215436
2012-02-07,-0.0017905389656645001,-0.0013089986111971153
2012-02-08,0.004470245828858315,0.01093745525214124
2012-02-09,-0.0148283707611406,-0.0014818224375478908
2012-02-10,-0.030333146323771418,-0.006136188801446261
2012-02-13,-0.0004669160107755956,0.005796154954921885
2012-02-14,-0.017424394010914203,0.005860068012361709
2012-02-15,0.011806422368376946,0.022747252783859737
2012-02-16,-0.006594348972743995,-0.0024045537216657266
2012-02-17,0.022892716213269503,0.01568802433827307
2012-02-21,-0.0060225425925446215,0.008367302639937705
2012-02-22,-0.025890022366933236,0.00956839351059085
2012-02-23,-0.0124762549277431,0.0043416512872428295
2012-02-24,0.006257696977737571,0.005384797514062173
2012-02-27,-0.024284752355892714,-0.0013951539061342717
2012-02-28,0.01657757662276524,0.009153586028268322
2012-02-29,0.0077071757331275605,7.412443731078011e-05
2012-03-01,0.004309331292759935,-0.0016335174492489645
2012-03-02,0.0033390095699415896,0.0071503819880428384
2012-03-05,-0.01874616797755004,-0.008055286833439956
2012-03-06,-0.027547330413533612,-0.006305282399958849
2012-03-07,0.0,-0.0064090266373579554
2012-03-08,-0.008615297239765209,0.019943819088717535
2012-03-09,-0.007169456141614245,0.01632430991160905
2012-03-12,-0.0010137875005525499,-0.004024292583287529
2012-03-13,0.031158946054421405,0.0009318059953447702
2012-03-14,0.0333606117578895,0.01518249638688841
2012-03-15,-0.009075859401996834,0.007213421190453224
2012-03-16,0.00669537943244021,0.0006467949973932897
2012-03-19,-0.0014308112696654206,0.0011997104622436933
2012-03-21,-0.006705223695027196,-0.00548732657897457
2012-03-22,-0.015008822092144653,0.004016103828260912
2012-03-23,0.005351650509548433,-0.011481623271814258
2012-03-26,0.015884778916733223,0.0006760464600884889
2012-03-27,0.021729508103847692,0.02337260167228843
2012-03-28,-0.009861320972279876,-0.007102590760514707
2012-03-29,-0.025329915873494164,-0.0066787527809973836
2012-03-30,0.015846638885738475,-0.0030923807629996223
2012-04-02,-0.002384910143812062,0.002605853715415269
2012-04-03,0.007611732501179406,-0.005900781267887199
2012-04-04,-0.04656509569203841,-0.023191276833922955
2012-04-05,0.011355464183546384,-0.005348282105985767
2012-04-10,-0.020633674805061477,-0.02378597818101876
2012-04-11,0.008781729853964252,-0.00834666103494642
2012-04-12,0.016260372438821297,0.006958671077293693
2012-04-13,-0.027350019802540024,0.011814727316659479
2012-04-16,-0.010604423402743137,-0.01751615535254488
2012-04-17,0.02813125685487902,-0.0006263087100345641
2012-04-18,-0.01893424461060628,0.021174753665380346
2012-04-19,-0.011230010181824613,-0.008192958080732386
2012-04-20,0.005074172836840514,-0.002821923284462041
2012-04-23,-0.05450051530527778,-0.002009098442004875
2012-04-24,0.022408973033136083,-0.007798994213455391
2012-04-25,0.03724070313148669,0.009771425025048807
2012-04-26,-0.01624391108839498,8.579395186045368e-05
2012-04-27,0.02076552595653296,-0.004290844638695934
2012-05-02,-0.007042393522629598,-0.014881879742234934
2012-05-07,-0.05201088861311473,-0.028230952320853552
2012-05-08,-0.016946040270239063,0.006831506834252985
2012-05-09,0.003551483253350727,-0.014988264843723474
2012-05-10,0.016807063554090947,-0.003922436247991571
2012-05-11,0.00835275433185231,-0.006273020245752446
2012-05-14,-0.0256032379715429,0.002290412435464934
2012-05-15,-0.036109066232162486,-0.008179215087369629
2012-05-16,-0.0011497015924776123,-0.011249787309531025
2012-05-17,-0.01939769394212091,0.00853279834092769
2012-05-18,-0.00505610188683442,-0.030341051074195376
2012-05-21,0.009035961098963945,0.0026187103574049414
2012-05-22,0.023438125311480457,0.01098892630681191
2012-05-23,-0.04349773097240976,-0.019981172967516003
2012-05-24,0.00960792701034553,0.0007920890743667305
2012-05-25,0.0009439895137863985,0.0019843676212370855
2012-05-29,0.022968150256812005,0.008898166288968324
2012-05-30,-0.016385325085009613,-0.002763364886754546
2012-05-31,-0.0062290419067684835,-0.010533443642877602
2012-06-01,-0.025190891108905485,-0.012068754725600421
2012-06-04,-0.008987224258773598,-0.017283073000579678
2012-06-05,-0.01722685113254268,0.010357693481201823
2012-06-06,0.02609324523836316,0.017916591915401896
2012-06-07,-0.0013310630529061133,0.012367001866896984
2012-06-08,-0.0020604754262986856,-0.02110847160397675
2012-06-11,-0.019232570000706703,0.01939174229996744
2012-06-12,-0.005954561762093755,-0.010276586877310326
2012-06-13,0.0004976645558446358,0.005970403926487901
2012-06-14,-0.002490376509603258,-0.002209069475068574
2012-06-15,0.018895222154413867,5.025787419706403e-05
2012-06-18,0.004881680277248532,0.017547730349615757
2012-06-19,0.04836112951155394,-0.007498432755193516
2012-06-20,0.02089128012531693,0.011079899373869261
2012-06-21,0.008371124410065682,0.008165633903373212
2012-06-22,0.010199179148044427,-0.002919090837453648
2012-06-25,-0.021300346386014638,-0.007269706577237193
2012-06-26,0.0013660828225266538,-0.008119070381377522
2012-06-27,0.010523439209232977,0.007646140867165996
2012-06-28,-0.012915050070916199,0.016316564936504786
2012-06-29,0.038365065321968574,0.014839569058181443
2012-07-02,-0.0006585485160542196,-0.00036643600936084526
2012-07-03,0.01892596963974831,0.0069849901521466026
2012-07-05,-0.008765830548660515,0.0014559329529445484
2012-07-06,0.007687768609051732,-0.006524665286013495
2012-07-09,0.017640969750320583,-0.01382683884812857
2012-07-10,0.01587570235837961,-0.004410063265158201
2012-07-11,0.006549991863102718,-0.000760130076614224
2012-07-12,-0.002074829116569441,-0.01491008911235045
2012-07-13,0.011871111708033625,0.00047125893967097255
2012-07-17,-0.003701010270263047,0.0035333489237549132
2012-07-18,0.011367762185827674,-0.0032330637839979343
2012-07-19,0.007507536948235503,0.007853987641689295
2012-07-20,-0.00425416863267848,-0.01439207965344593
2012-07-23,-0.022064617069062112,-0.018809264864235804
2012-07-24,-0.0032217969264947246,-0.0023805589965254534
2012-07-25,0.011797670145918874,-0.014500019539059552
2012-07-26,0.02939915670523322,0.00918552689620937
2012-07-27,0.007464426427983446,0.014526055859680621
2012-07-30,0.03171770030020575,0.00799916621113993
2012-07-31,-0.015489224832335736,0.006880283337337993
2012-08-01,0.004866239356130875,-0.006138363825710404
2012-08-02,-0.013193583480884959,0.0013102123652124413
2012-08-03,0.006374086972360518,-0.011398041001826122
2012-08-06,0.003902595448504417,0.019811506247443635
2012-08-07,-0.0009741941581565448,0.008787425649256296
2012-08-08,-0.03017787184678011,0.00880445838756094
2012-08-09,-0.006955347657524626,0.010911727939136091
2012-08-10,0.007256684345804824,-0.009754860085520624
2012-08-13,-0.0008038428105389259,-0.0007076766659980952
2012-08-14,0.009502544684322073,0.00502155598993344
2012-08-15,-0.007795465160937217,-0.0005421300279901013
2012-08-16,0.002905475413128644,0.01861765291318794
2012-08-17,-0.0039091857900729445,0.007640600481477093
2012-08-20,-0.014058483980419785,0.0009447275198096956
2012-08-21,0.017367197639813387,-0.0015539256490446028
2012-08-22,-0.005822463425034553,-0.0027535865060735448
2012-08-23,-0.004440311462086252,0.005066120801368136
2012-08-24,-0.005882702741756535,-0.011766375836112345
2012-08-27,0.008912236452595193,0.0016115625436563283
2012-08-28,-0.008098816793776139,-0.005750943610940567
2012-08-29,-0.013302169333255568,0.004034621841344992
2012-08-30,0.005342143527303909,-0.0095305087710011
2012-08-31,0.005109924981335082,-0.016144046296288347
2012-09-04,-0.01396035272870203,-0.0073118525934386626
2012-09-05,-0.002484055025406972,-0.010964033465346388
2012-09-06,0.033023733151067845,8.64035857976949e-05
2012-09-07,0.015025878090918989,0.021773612611453542
2012-09-10,0.024391480273535115,-0.0002570623275619622
2012-09-11,0.026630039893321755,-0.007013787955900863
2012-09-12,0.01629096327735843,0.017175765233970124
2012-09-13,-0.010208797381770737,0.003919828323933417
2012-09-14,0.00558125445854474,0.01809395748920206
2012-09-18,-0.004183070912004418,-0.003896499693378414
2012-09-19,0.004183070912004381,0.01181540779154712
2012-09-20,0.017927367976555135,-0.015855780873079425
2012-09-21,-0.0031940906129482496,0.002530039895180637
2012-09-24,-0.0045808022134391085,-0.0044787259527394535
2012-09-25,0.003666402430191051,0.0024503297522269017
2012-09-26,-0.021267884955723276,-0.02054049066942203
2012-09-27,0.0028000570214061797,0.004835195712491377
2012-09-28,-0.01691776272785154,-0.008946168037114432
2012-10-01,0.014585104291195495,-0.008337826766672305
2012-10-02,0.014835527331378636,-0.001189811095674771
2012-10-04,0.004591528424871885,0.0043769109237608425
2012-10-05,0.0054819210109190945,0.004377008627853127
2012-10-09,-0.02211043888855957,-0.010629096549121142
2012-10-10,-0.00607342816421543,-0.019966247605353035
2012-10-11,0.016729079807186045,-0.005769153843387832
2012-10-12,-0.0064725807309660615,-0.0014823759906401903
2012-10-15,-0.0018569238062978756,0.005120329500553931
2012-10-16,0.01750386977107123,0.014280950341471853
2012-10-17,0.010899298081041443,0.012022201035867592
2012-10-18,0.024978846851183498,0.01982261566151478
2012-10-19,-0.00929415373422183,0.002203919813164607
2012-10-22,-0.012077902135376458,0.0008915893886084855
2012-10-23,-0.030616969281747945,0.0003927929996153282
2012-10-24,-0.008855680178280758,-0.006672816459650703
2012-10-25,0.006067651778714742,0.011205357811440707
2012-10-26,0.009724543384880215,-0.013580246640785635
2012-10-31,0.08308667362292634,-0.0005340616714608899
2012-11-01,0.029253988112051252,0.0020788719686226182
2012-11-02,0.013093517237697144,0.011595761567354285
2012-11-05,-0.00898331736350886,-0.004848574853889366
2012-11-06,0.029104741994407827,-0.003591259349169224
2012-11-07,-0.017279908079893637,-0.00025192087905340216
2012-11-08,-0.011414835102651337,-0.015243299289209221
2012-11-09,0.007759878628020847,-0.00904262056179585
2012-11-12,0.010924760351488792,-0.009310494308063503
2012-11-13,0.012397532811290447,-0.0017754160301316495
2012-11-14,-0.0031845670998468293,0.00042487714806050075
2012-11-15,-0.052385203736385236,0.01886245614437034
2012-11-16,-0.01823232797649009,0.021782169266391045
2012-11-19,0.02116921773032519,0.014198123845355445
2012-11-20,0.005431350330270837,-0.0011544207058486508
2012-11-21,-0.005850378297651329,0.008699122720532675
2012-11-26,0.08281147576873468,0.01788417835569954
2012-11-27,-0.006968652080749235,0.003652878421392805
2012-11-28,-0.0027233239623367664,-0.012273520228482602
2012-11-29,0.009306095192193102,0.009891484679241334
2012-11-30,-0.015166513392990705,0.004789115880372586
2012-12-03,0.0058604182007974855,0.00128753721082206
2012-12-04,0.034083417501497945,-0.002723014505609457
2012-12-05,0.01197614298232075,0.0038494630844982704
2012-12-06,0.011098922485508745,0.008027844943690814
2012-12-07,-0.021570158916414898,-0.0018634648565567867
2012-12-10,-0.012103059639877699,0.0006673632693024858
2012-12-11,0.02071242571352208,-0.0008845853875600071
2012-12-12,0.019926894904503084,0.0058764280269026515
2012-12-13,0.00655507953698453,0.016691436858383764
2012-12-14,-0.000363045997143908,-0.0005308852292337853
2012-12-17,0.01870544497098364,0.00933445007149837
2012-12-18,0.026030340135659413,0.009531300273490022
2012-12-19,0.0024276315038963487,0.023641570827038837
2012-12-20,-0.0034697725177342638,-0.011987463198284231
2012-12-21,0.005545998003468564,-0.009937373130275266
2012-12-27,-0.006241415440205125,0.037799509884628955
2012-12-28,-0.009435617530199445,0.006969683670560715
2013-01-04,0.0503272041275905,0.02778973442782732
2013-01-07,0.003998637300806116,-0.008371363138915152
2013-01-08,-0.020494565722278747,-0.008618037631064158
2013-01-09,0.005078782866760262,0.006687745381406662
2013-01-10,-0.002028496123742542,0.006977429514223087
2013-01-11,-0.018098369459283285,0.013883807195625696
2013-01-15,-0.01457867856926652,0.007150163286127582
2013-01-16,0.0045352811449526275,-0.02594613594384803
2013-01-17,0.022372289672572564,0.0008674383635514691
2013-01-18,-0.01716495384626174,0.028219222415966957
2013-01-22,0.027661024403098273,-0.018810891675620556
2013-01-23,-0.0026980972220695615,-0.021035855755119674
2013-01-24,0.022375210114380043,0.012685480774837688
2013-01-25,0.008877272932059086,0.028383850731701528
2013-01-28,-0.005580245703668359,-0.00941030431806247
2013-01-29,-0.003957678811634869,0.0039103917532925785
2013-01-30,-0.014312180075951562,0.022496211017430642
2013-01-31,-0.019634994071506182,0.002220860453356957
2013-02-01,0.012232615616321907,0.004718296975458838
2013-02-04,-0.027389637869325037,0.006147419994564086
2013-02-05,-0.0031288369302337206,-0.019136021968177992
2013-02-06,0.02713540985924012,0.03703823387299244
2013-02-07,-0.012274324881388543,-0.009349397841035592
2013-02-08,0.02138225641214409,-0.018117605237518868
2013-02-12,0.0126794929708125,0.019178038587868634
2013-02-13,0.020023626206409503,-0.01040745040520589
2013-02-14,-0.0039074925746433765,0.00495332221600129
2013-02-15,0.0074759909625725625,-0.01187234619869137
2013-02-19,0.03500197878371214,0.017609633606964045
2013-02-20,-0.06391324327054727,0.008400909674062752
2013-02-21,0.0,-0.013974633546711164
2013-02-22,0.006313275046237236,0.00676894490476079
2013-02-25,-0.007647587819234221,0.02400094220436384
2013-02-26,-0.00569029741549262,-0.022871314592168908
2013-02-27,0.0030165478632677542,-0.012787995233134545
2013-02-28,0.03356686604350795,0.02677459781076716
2013-03-01,0.0012936006728626829,0.004059407995752618
2013-03-04,0.0019373791791001316,0.003947793728536579
2013-03-05,0.006751274425553681,0.0026705966219439017
2013-03-06,-0.008042443406545557,0.021073128130353606
2013-03-07,-0.005181411954796618,0.0029966569011690134
2013-03-08,-0.007168488945685816,0.026023564856870525
2013-03-11,-0.011842290812048824,0.005312444171677469
2013-03-12,0.03191431660231198,-0.0027765530508909353
2013-03-13,-0.0070763320096317835,-0.0061210565307075636
2013-03-14,0.03551412585997161,0.011496908479684494
2013-03-15,0.006830273670092494,0.01441439050097259
2013-03-18,0.023544919619735163,-0.027467312977980985
2013-03-19,-0.014612142408235412,0.020058348906720747
2013-03-21,-0.029249216315068577,0.013341537013958337
2013-03-22,-0.010793648914827236,-0.023798474879674857
2013-03-25,0.005411423459161982,0.016711642256765937
2013-03-26,-0.00796810533075767,-0.005982878542760066
2013-03-27,-0.018408439496226996,0.0017760515600684422
2013-03-28,-0.006868453718882567,-0.012713152871724401
2013-04-02,0.015630491512076378,-0.027326154825876515
2013-04-03,-0.0006465665426641173,0.029451029205777336
2013-04-04,-0.03587672983377096,0.021790890965724632
2013-04-05,-0.05369485406206765,0.015635484558401167
2013-04-08,-0.019279459529576694,0.027585475491482013
2013-04-09,0.0007207280997417249,-1.8210009572650768e-05
2013-04-10,0.03573700318719766,0.007234060223371064
2013-04-11,0.017913009106048938,0.01945341757640895
2013-04-12,-0.028746625272269705,-0.004736251956974642
2013-04-15,-0.0017584148551559825,-0.01565601718373573
2013-04-16,0.026056819178635268,-0.004092508272705834
2013-04-17,-0.016946641927679033,0.01213721221104313
2013-04-18,-0.025076376390748594,-0.012240846002209003
2013-04-19,-0.004660307492618699,0.007266248050333554
2013-04-22,0.013561843779759195,0.01873895620434984
2013-04-23,0.037911061646166776,-0.00285775504080106
2013-04-24,0.019267081715253095,0.02292931382042549
2013-04-25,0.004342793787304173,0.005950430627634669
2013-04-26,-0.01884312665422769,-0.0030168939304535377
2013-04-30,0.030771668060551493,-0.0016773865306050203
2013-05-02,0.03654408707209421,-0.012108361764239345
2013-05-07,0.00727736380082711,0.03488875817956097
2013-05-08,0.005031436849385495,0.007408904321970029
2013-05-09,-0.0018838503099056257,-0.006616549448203934
2013-05-10,0.011250091560145711,0.02889601884873628
2013-05-13,-0.021357527938635067,0.011886591658886654
2013-05-14,-0.003816837581088858,-0.001610666003895341
2013-05-15,0.0034993236192712367,0.02261805134299052
2013-05-16,-0.0006354030288340583,-0.003902006825273307
2013-05-17,-0.014402555571627366,0.0066862670507120865
2013-05-20,0.03546927743972849,0.014603359055465314
2013-05-21,0.009907161974612949,0.0013148185714711342
2013-05-22,0.014982782227039255,0.015882558907001545
2013-05-23,-0.017759304907655083,-0.07597356674025486
2013-05-24,-0.012121343341135184,0.008830674960124957
2013-05-28,0.037740433676944934,-0.020776936862685152
2013-05-29,-0.029643069825629642,0.0010111928594142472
2013-05-30,0.043399135471929084,-0.052845304712249706
2013-05-31,-0.012251749180657516,0.013559093789676983
2013-06-03,0.0047990986648627195,-0.0379327096406293
2013-06-04,0.022778644182734356,0.020298033403437596
2013-06-05,-0.016217333097588476,-0.039094728334585445
2013-06-06,-0.014371584278105014,-0.008553704528075419
2013-06-07,-0.01427497874089978,-0.0020549010841123747
2013-06-10,0.005795269553869284,0.048257045617621515
2013-06-11,0.0015196110790277196,-0.014653019662976819
2013-06-12,-0.03838296123073223,-0.002127250575563006
2013-06-13,0.0018915709558475888,-0.06561126837496054
2013-06-14,0.004713260911643757,0.019190515167595762
2013-06-17,0.0031297823726557637,0.026953843408879217
2013-06-18,0.0012494459369716364,-0.001984597171635357
2013-06-19,0.00031199313384036917,0.018127490308106283
2013-06-20,-0.02208299803438528,-0.017566438554463683
2013-06-21,-0.007363496979334515,0.01642652192588084
2013-06-24,-0.03199761036814158,-0.01272980958675406
2013-06-25,0.013184316139846382,-0.0071788874573793385
2013-06-26,0.009775125070505954,-0.010489438068170095
2013-06-27,0.01000165165114992,0.029144143204346957
2013-06-28,0.0012832985369107027,0.034496205974219825
2013-07-01,0.01337605950172941,0.012726712305283753
2013-07-02,0.005048829678009118,0.01761972652686015
2013-07-03,-0.03948496443830505,-0.0030674318422649334
2013-07-05,-0.0009829605406432105,0.01793846160853228
2013-07-08,0.004904350422268009,-0.014119499674919227
2013-07-09,-0.0032669427490082253,0.025440983852494263
