Date,DBC_return,GSPC_return
2012-01-23,0.011606902935395569,0.0004712318329508072
2012-01-24,0.0018015272795257377,-0.0010263441401837825
2012-01-25,0.008245249922089214,0.00864169533851486
2012-01-26,0.002852012915009862,-0.005770508375100225
2012-01-27,0.0035536886791199406,-0.0015941478060837427
2012-01-30,-0.010340585036221456,-0.0025253088662979617
2012-01-31,-0.002512152830042929,-0.0004570514434942066
2012-02-01,0.003228732093176119,0.0088602377468864
2012-02-02,0.0025039546596546244,0.0010945476478100317
2012-02-03,0.011720988474699694,0.01449972568738235
2012-02-06,0.0049313291228155216,-0.0004239637463352829
2012-02-07,-0.0007029781389884713,0.002021337693743905
2012-02-08,0.004560549227678261,0.0021578808520291556
2012-02-09,0.005236564513613098,0.0014730249524499133
2012-02-10,-0.00944549054689252,-0.006910122254640916
2012-02-13,0.002457401321668168,0.006777023411420619
2012-02-14,-0.0003506878241907732,-0.0009399653506934872
2012-02-15,0.0035013563151121275,-0.005397747885188856
2012-02-16,0.004533619351189944,0.01096536613622677
2012-02-17,-0.0017412268167077219,0.0023461755846049363
2012-02-21,0.015563135749545005,0.0007196641479348554
2012-02-22,0.00922293129876716,-0.0033456975903777483
2012-02-23,0.0030554691412193885,0.004262903358796532
2012-02-24,0.006083211142050282,0.0016708409580589543
2012-02-27,-0.008119082976765293,0.001353642854879183
2012-02-28,-0.00033972695874117786,0.0033507135715839884
2012-02-29,-0.003744774206676055,-0.004748242755950766
2012-03-01,0.015567250901779354,0.006139156463639526
2012-03-02,-0.010124994870522415,-0.0032510350730651405
2012-03-05,-0.004760334540126117,-0.003877200628466232
2012-03-06,-0.016495170725343414,-0.015489506349164149
2012-03-07,0.0044943281781933036,0.006876922071334682
2012-03-08,0.008244700307771009,0.009770048956533979
2012-03-09,0.002733138214291565,0.0036246730667990343
2012-03-12,-0.001365635351873875,0.00016044800332657864
2012-03-13,0.004431548165728754,0.017969132836255664
2012-03-14,-0.006825977298994678,-0.0011969781783957077
2012-03-15,0.0006846877118093137,0.005949466209694305
2012-03-16,0.012245128622171605,0.0011187722204363244
2012-03-19,-0.001691738314898119,0.003965971475124757
2012-03-21,-0.01466863697732927,-0.00487797838756586
2012-03-22,-0.007935107671204417,-0.0072326346906493744
2012-03-23,0.009651822933866197,0.003104035969073563
2012-03-26,0.004449856546602023,0.013790300381183415
2012-03-27,-0.00410679627335878,-0.0028207495878521307
2012-03-28,-0.00964863887284863,-0.004953759059609514
2012-03-29,-0.013947216969737783,-0.0016092241104783904
2012-03-30,0.011173327902547159,0.003691614043957627
2012-04-02,0.012765399996541747,0.0074766258661601226
2012-04-03,-0.004466532796774485,-0.003996611693184346
2012-04-04,-0.015617255732267694,-0.010254926890774988
2012-04-05,0.0038401717220554786,-0.0006292402362135677
2012-04-10,-0.017929861884040738,-0.028652463105351963
2012-04-11,0.002480038307605145,0.007421289713527038
2012-04-12,0.013007745568104233,0.01368531498198971
2012-04-13,-0.01018081806174897,-0.012553466745689194
2012-04-16,-0.009929206362508542,-0.0005037276222782715
2012-04-17,0.004622240548548083,0.015367979155556181
2012-04-18,-0.009624005773088268,-0.004063533294476594
2012-04-19,0.0003580971663196412,-0.005952075691295047
2012-04-20,0.003930665282557757,0.0011685823662640762
2012-04-23,-0.0017848077892226519,-0.008443113184727818
2012-04-24,0.0,0.0036730201552113684
2012-04-25,0.0057001199759238435,0.013552342390234307
2012-04-26,0.002129141344621121,0.006657952090802797
2012-04-27,0.0031852726091996623,0.002411414013334378
2012-05-02,-0.00922972614052194,-0.0007484315921290183
2012-05-07,-0.03115063794020468,-0.023616827571829944
2012-05-08,-0.0036859862123571107,-0.004287852877344215
2012-05-09,-0.00778495708418157,-0.006724827789849203
2012-05-10,0.0003720113475343234,0.002514247274167905
2012-05-11,-0.007468269578845159,-0.0033930909019277778
2012-05-14,-0.013205261457738674,-0.01117507305272
2012-05-15,0.0018971479240564213,-0.00576240872092158
2012-05-16,-0.0011378567994362794,-0.004413543664174999
2012-05-17,-0.0022795268375701717,-0.01516579780476635
2012-05-18,-0.0007611029396234987,-0.007415201328121324
2012-05-21,0.013235222809753651,0.0159086839885332
2012-05-22,-0.014377886021954929,0.00048621906224531267
2012-05-23,-0.011113360570411525,0.0016922701589776837
2012-05-24,0.00038527696838352185,0.0013790806440273197
2012-05-25,0.003460829244589501,-0.002167981140983631
2012-05-29,-0.004231452323323947,0.011018055539220986
2012-05-30,-0.01867765033901966,-0.014438629565941524
2012-05-31,-0.008678517914334079,-0.0022792608816784216
2012-06-01,-0.020817533221531393,-0.024951295421528887
2012-06-04,0.0056475426582027225,0.00010954847004250914
2012-06-05,-0.0036268760426507157,0.005710514368207433
2012-06-06,0.018400556223082416,0.022787776137155467
2012-06-07,-0.006760802620446955,-0.00010647042750778646
2012-06-08,0.0031872101736220753,0.008081420842677035
2012-06-11,-0.01846695854086903,-0.012700423459016714
2012-06-12,0.004850387947949546,0.011583389898696603
2012-06-13,-0.007690683675717173,-0.007048030200275555
2012-06-14,0.011714903309860069,0.010756592872281524
2012-06-15,-0.0016077367748301842,0.010284745474422378
2012-06-18,0.0008041708059697947,0.001443703604362775
2012-06-19,0.008405101311691622,0.009767834293192081
2012-06-20,-0.016476142924923505,-0.001687780467252756
2012-06-21,-0.021708859691294814,-0.022513207706894238
2012-06-22,0.009888824528314482,0.0071489894088038386
2012-06-25,0.010197913456038073,-0.01608350251574095
2012-06-26,0.006875648701081766,0.004761367757481641
2012-06-27,0.005627154399176725,0.008944781908068293
2012-06-28,-0.010880681393316025,-0.0021120287036858554
2012-06-29,0.042441379292856136,0.02461479365003303
2012-07-02,-0.0019436086918026383,0.002456292462259558
2012-07-03,0.027630324594337813,0.006212771737937388
2012-07-05,0.003777892282247791,-0.0046980419474619405
2012-07-06,-0.02327020571822294,-0.009477418402212799
2012-07-09,0.017598040633302402,-0.0016401763376865891
2012-07-10,-0.012977300116420098,-0.008159121614497037
2012-07-11,0.011079354025249484,-1.4924038422614223e-05
2012-07-12,0.002277009791990434,-0.004999574048739471
2012-07-13,0.012057524758073238,0.016362758853171448
2012-07-17,0.013392912804984827,0.005065360177202859
2012-07-18,0.008830148579282032,0.00665827507372362
2012-07-19,0.0120154599949284,0.002713415635037125
2012-07-20,0.0,-0.010112620836301853
2012-07-23,-0.021215144907329148,-0.008948978524753596
2012-07-24,-0.0059325685607536345,-0.009082050235958199
2012-07-25,0.007410275181193343,-0.00031391076289847745
2012-07-26,0.0018439730420664296,0.01640566294684132
2012-07-27,0.010263992537221904,0.018900814359986393
2012-07-30,0.005818193603729049,-0.000483476534740232
2012-07-31,-0.012037374700866276,-0.004326173099859644
2012-08-01,0.0014668690540887812,-0.0029041929023549294
2012-08-02,-0.008463823823561024,-0.007531963413957689
2012-08-03,0.016856499948371805,0.01886128801680736
2012-08-06,0.005797075745742661,0.002326560556345682
2012-08-07,0.007558041946378898,0.00509376337427386
2012-08-08,0.0028643402210462286,0.0006206337236971194
2012-08-09,0.008189541871340073,0.0004135999059779626
2012-08-10,-0.005333419359751152,0.0021860504612261716
2012-08-13,-0.007874059476503364,-0.0012526852452191702
2012-08-14,0.0010773781191891663,-0.00012815415574377143
2012-08-15,0.008577674694760864,0.0011389912123344658
2012-08-16,0.003906895259425575,0.0070754207643009236
2012-08-17,0.0014169861229771693,0.0018703834471956854
2012-08-20,0.004591187655973644,-2.1174844312951057e-05
2012-08-21,0.009119618114868526,-0.0035036668583813906
2012-08-22,0.005223798817458134,0.00022637741894539467
2012-08-23,-0.004874630655488437,-0.00810499947091411
2012-08-24,-0.004547857401739927,0.006433988465311986
2012-08-27,-0.0045687074434710385,-0.0004891347915982223
2012-08-28,0.0007042882652878764,-0.0008085086328079597
2012-08-29,0.001758372801104858,0.0008439926761763128
2012-08-30,0.0010535414918334072,-0.007836429898453557
2012-08-31,0.01047499294247359,0.005060470063711105
2012-09-04,0.00034727777609700687,-0.0011666395729665923
2012-09-05,-0.004872969879176674,-0.0010682316535977731
2012-09-06,-0.00034893855240895953,0.020229536819646184
2012-09-07,0.011107288489540464,0.004041795108803332
2012-09-10,0.001379838546439843,-0.006166805730952812
2012-09-11,0.0020660882454782356,0.0031300524231057353
2012-09-12,0.005146692224316946,0.0020905056020050954
2012-09-13,0.006821321134490488,0.016178171710518767
2012-09-14,0.01048195266648411,0.003951135773137891
2012-09-18,-0.035259489685609595,-0.004410178510260868
2012-09-19,-0.014742296649776056,0.001184852060092443
2012-09-20,0.005641723110828376,-0.0005408799499570979
2012-09-21,0.006658495530616246,-7.532229979452285e-05
2012-09-24,-0.01053373364902883,-0.0022351495444944314
2012-09-25,0.0010583733332375433,-0.010557389535232569
2012-09-26,-0.007077182849156373,-0.005753253538059652
2012-09-27,0.012352384326207522,0.009602727623785312
2012-09-28,0.005945139365895264,-0.004487807912684417
2012-10-01,0.0013936376835198654,0.00264799746778056
2012-10-02,-0.005236564513613084,0.000871906889520157
2012-10-04,0.004191536313792121,0.010766678741398236
2012-10-05,-0.005242054107370205,-0.00032164060288039127
2012-10-09,0.004544641771595022,-0.013402906505619322
2012-10-10,-0.0017455178962732308,-0.006207254957711453
2012-10-11,0.011464523390411235,0.0001953702788080363
2012-10-12,-0.013913327999649396,-0.0029705449556433985
2012-10-15,-0.004915745362300145,0.008045470708260123
2012-10-16,0.0007037925924030128,0.010217555773385567
2012-10-17,0.00035160206971325385,0.004108605965369814
2012-10-18,-0.0003516020697132639,-0.0024467196305996124
2012-10-19,-0.015240462084541419,-0.016710145006792722
2012-10-22,-0.0046536418285626595,0.00043948576040626187
2012-10-23,-0.012274540059441681,-0.014549235017921323
2012-10-24,-0.0029101113213724585,-0.0030901522348015147
2012-10-25,0.002546810204020909,0.0029910651585018625
2012-10-26,0.0021778295219666483,-0.0007292480664761608
2012-10-31,-0.0007254909972114025,0.0001558677117622361
2012-11-01,0.0018126297336285725,0.010867212854096794
2012-11-02,-0.017169324877368285,-0.009423718490295416
2012-11-05,0.00843886641513087,0.0021614716319645596
2012-11-06,0.017744389271295735,0.007822509203480283
2012-11-07,-0.018841066008566092,-0.02399048463821501
2012-11-08,0.0014618933656566596,-0.012279932930479829
2012-11-09,0.008002993558137907,0.0016972514097554265
2012-11-12,-0.004721282960047914,0.0001304788613486278
2012-11-13,-0.0018218011043850603,-0.0039933834756060715
2012-11-14,0.002913365644035775,-0.013948870401252686
2012-11-15,-0.004008041538458858,-0.0015948158245184026
2012-11-16,0.004371531998292215,0.004828274861760182
2012-11-19,0.018725904786595717,0.019667376906862512
2012-11-20,-0.006801620833772557,0.0006631664750651433
2012-11-21,0.004301060162271122,0.00231749315482334
2012-11-26,0.0021437413046903643,0.01091055796861976
2012-11-27,-0.001428625600372556,-0.005240293931182989
2012-11-28,-0.0032218341493977175,0.007825331255542512
2012-11-29,0.006789395338744179,0.004260553240478095
2012-11-30,0.0007120607313375314,0.00016249465956725198
2012-12-03,0.0024879715090925865,-0.004756519326031014
2012-12-04,-0.008914292229866535,-0.0017112757132447503
2012-12-05,-0.0010751353493076822,0.001583607321777076
2012-12-06,-0.009004228521079538,0.0033011357820488317
2012-12-07,-0.0010859209126579308,0.0029166620828259197
2012-12-10,-0.0021755353460718827,0.0003385035749804644
2012-12-11,-0.0018164313500385605,0.0065275313199763116
2012-12-12,0.004716107063565115,0.00044813887996507606
2012-12-13,-0.00908938220130595,-0.006341489769947904
2012-12-14,0.0061897064877793565,-0.004143975597093198
2012-12-17,-0.0007261317949605112,0.011800687830712153
2012-12-18,0.0025394188653190116,0.011421185869362593
2012-12-19,0.003616702665790819,-0.007618145236680873
2012-12-20,-0.00470423550193795,0.005473104129230565
2012-12-21,-0.0018151871465234629,-0.009422944458271678
2012-12-27,0.006880289097392917,-0.008461420095950679
2012-12-28,-0.002891180471554177,-0.011111445760830067
2013-01-04,-0.0036258075084871773,0.044651647780366316
2013-01-07,0.0018145284046151339,-0.0031280032210797624
2013-01-08,0.0025348582484776847,-0.003247639705377111
2013-01-09,-0.00144771951206045,0.002652345963678274
2013-01-10,0.0036153208390090736,0.007568699708768817
2013-01-11,-0.0043400232697134375,-4.7514918614037186e-05
2013-01-15,0.0021724219427650534,0.0001969283956677301
2013-01-16,0.0010843879752981107,0.0001969724674912684
2013-01-17,0.00432590508768855,0.0056270601874587175
2013-01-18,0.006453971008087759,0.0033974923370216413
2013-01-22,0.002855066424450126,0.004418332215343064
2013-01-23,0.0010685518694281998,0.0015063419238833973
2013-01-24,-0.00071216769878,6.614196394574037e-06
2013-01-25,-0.002139845216229751,0.00543070889682907
2013-01-28,-0.0003570742150316513,-0.0018513341236916236
2013-01-29,0.005698016519923245,0.005093003707688872
2013-01-30,0.011299510081176743,-0.003907244749308247
2013-01-31,-0.0003511804684044774,-0.002566592234674997
2013-02-01,0.003856290779809194,0.010002513494821156
2013-02-04,-0.0035051103114047085,-0.011605832704006383
2013-02-05,0.0038549393700467714,0.010362632138918
2013-02-06,-0.001400051116708158,0.0005490198229907062
2013-02-07,-0.003860350700183889,-0.0018070307454410902
2013-02-08,0.0038603507001838656,0.005641994542558368
2013-02-12,-0.001752824857593269,0.000987699889777931
2013-02-13,0.0003508108492855936,0.0005920875485756956
2013-02-14,-0.0014040547134353285,0.0006904333780515555
2013-02-15,-0.004223813427767173,-0.0010456279141647954
2013-02-19,-0.0038876735729672612,0.007309694217125475
2013-02-20,-0.011396089095887787,-0.012481711278323742
2013-02-21,-0.011527533058758409,-0.006323005315588122
2013-02-22,0.0,0.008734213623575345
2013-02-25,-0.004721282960047914,-0.01847927557967887
2013-02-26,-0.0018218011043850603,0.006090876312884706
2013-02-27,-0.006219181097137294,0.012645699235804539
2013-02-28,-0.004413410002801793,-0.0008644531160147261
2013-03-01,-0.007027897840453471,0.0023211591454764036
2013-03-04,-0.0037188846137789855,0.004600126548869261
2013-03-05,0.009271407974883131,0.00952055194460004
2013-03-06,-0.005552523361103988,0.001083925136550605
2013-03-07,0.0066593151645232065,0.00181484372843214
2013-03-08,0.0029454699353141122,0.004471128747533346
2013-03-11,0.0007350138847656467,0.003243818870290457
2013-03-12,0.002201843458293727,-0.0024061458895049035
2013-03-13,-0.005145146039726225,0.0013131897606470596
2013-03-14,0.007342189677860508,0.0055873515575722895
2013-03-15,0.002192152092082329,-0.0016197735602557614
2013-03-18,-0.005856565152383572,-0.005525569958121574
2013-03-19,-0.007369129220768454,-0.002425469877600088
2013-03-21,0.002585300927580309,-0.0016417599450505229
2013-03-22,0.0018426140892807508,0.007148643917922325
2013-03-25,0.0007361717554345238,-0.003345629788569204
2013-03-26,0.009155884202500979,0.007754963756202642
2013-03-27,0.00509092539392074,-0.0005885230873802471
2013-03-28,-0.009475310218160211,0.004048462872359079
2013-04-02,-0.004771499378261475,0.0006753172923888402
2013-04-03,-0.017069094349964602,-0.01060213348031541
2013-04-04,-0.0011232928016836892,0.004040278973726808
2013-04-05,-0.00074969210933533,-0.004304145059550841
2013-04-08,0.002995094292358695,0.006282958771466247
2013-04-09,0.00633509835192278,0.0035380657673862808
2013-04-10,-0.0022313597425040075,0.012115443258439667
2013-04-11,-0.00410373860941875,0.0035459564012624576
2013-04-12,-0.012413120991053418,-0.0028407979843970994
2013-04-15,-0.030357738822245017,-0.02323412503743907
2013-04-16,0.010479365055585986,0.014205840870952304
2013-04-17,-0.014780508920909898,-0.01443131335138883
2013-04-18,0.01052441824428489,-0.006723556348606993
2013-04-19,-0.0023292416810029347,0.008808989279103601
2013-04-22,0.0031044249113024746,0.004650798215427389
2013-04-23,-0.006218517296369574,0.010365312617511991
2013-04-24,0.010857119202406893,6.340318526258725e-06
2013-04-25,0.013026983628464155,0.004026614491222491
2013-04-26,-0.005726260170835613,-0.0018438118362902767
2013-04-30,0.005726260170835673,0.009642132755179358
2013-05-02,-0.00534364784746967,1.2531454169209386e-05
2013-05-07,0.008763785189455716,0.01760216416245689
2013-05-08,0.0045419593287910195,0.00413053857943543
2013-05-09,-0.00037770967582896836,-0.0036939177463315705
2013-05-10,-0.004543757217754342,0.004312343632759662
2013-05-13,-0.004564497220792092,4.288884098859256e-05
2013-05-14,-0.0034370781773259617,0.010091066791116456
2013-05-15,-0.0022979397960536945,0.005101103202359986
2013-05-16,-0.0011510321526618423,-0.005022331626565857
2013-05-17,0.004978003419823387,0.010247411984728727
2013-05-20,0.0064725439270102445,-0.0007078686202549049
2013-05-21,-0.005708825459049861,0.0017209046128593664
2013-05-22,-0.004590689735121938,-0.008308073907991176
2013-05-23,0.004590689735121928,-0.002928115212740451
2013-05-24,-0.003824122928127184,-0.0005515173899826066
2013-05-28,0.009153453038765578,0.006320962102872176
2013-05-29,-0.006475008664442661,-0.007072936701166059
2013-05-30,0.0,0.003663625218982331
2013-05-31,-0.011916298532221661,-0.014410576956968865
2013-06-03,0.012298258618065605,0.005918440036802404
2013-06-04,0.003812498865865046,-0.005526047967109571
2013-06-05,-0.004576643673047458,-0.013875554873113023
2013-06-06,0.003815368534375269,0.008454454651964021
2013-06-07,0.00228216720726305,0.012749914347878475
2013-06-10,-0.0038066938317191526,-0.00034687342765627843
2013-06-11,-0.00881050949126891,-0.010205264360045457
2013-06-12,0.0011536086333888847,-0.008404776689422239
2013-06-13,0.006512175195414551,0.014676068591821044
2013-06-14,0.0041912625989466434,-0.005902401135768549
2013-06-17,0.002278817452584168,0.007538875812737376
2013-06-18,0.0018949907287675218,0.007760963712857687
2013-06-19,0.0015134113091213534,-0.013948301396968838
2013-06-20,-0.033054451323570315,-0.025328424825547896
2013-06-21,-0.0062721058644586115,0.002666219490842604
2013-06-24,-0.004335004024719853,-0.012219369026923953
2013-06-25,0.0007895668373459282,0.009452456258130987
2013-06-26,-0.0027662156893889164,0.009544789999321882
2013-06-27,-0.0003957990601541194,0.006180691047567341
2013-06-28,-0.005159817412652361,-0.004298789058746449
2013-07-01,0.00634674493222271,0.005389199832911966
2013-07-02,0.003946281178686073,-0.000545056762633086
2013-07-03,0.009017979340482155,0.0008237078172235597
